ID,STUDIES_ID,Site_L1,Site_L2,Site_L3,Site_long,Site_lat,Site_year,Site_month,Site_method,N,Species,Den_admin,Num_admin,Habitat,Den_hab,Num_hab,Den_unit,
191,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2015,Total,Light trapping,1,Aedes albopictus,0.026,,NA,,,individuals/hour,
192,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,5,Light trapping,1,Aedes albopictus,0,,NA,,,individuals/hour,
193,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,6,Light trapping,1,Aedes albopictus,0.014,,NA,,,individuals/hour,
194,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,7,Light trapping,1,Aedes albopictus,0.514,,NA,,,individuals/hour,
195,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,8,Light trapping,1,Aedes albopictus,0.125,,NA,,,individuals/hour,
196,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,9,Light trapping,1,Aedes albopictus,0.007,,NA,,,individuals/hour,
197,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,10,Light trapping,1,Aedes albopictus,0.021,,NA,,,individuals/hour,
198,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,Total,Light trapping,1,Aedes albopictus,0.113,,NA,,,individuals/hour,
199,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,5,Light trapping,1,Aedes albopictus,0,,NA,,,individuals/hour,
200,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,6,Light trapping,1,Aedes albopictus,0.285,,NA,,,individuals/hour,
201,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,7,Light trapping,1,Aedes albopictus,0.771,,NA,,,individuals/hour,
202,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,8,Light trapping,1,Aedes albopictus,0.5,,NA,,,individuals/hour,
203,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,9,Light trapping,1,Aedes albopictus,0.09,,NA,,,individuals/hour,
204,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,10,Light trapping,1,Aedes albopictus,0.049,,NA,,,individuals/hour,
205,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,Total,Light trapping,1,Aedes albopictus,0.282,,NA,,,individuals/hour,
206,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,5,Light trapping,1,Aedes albopictus,0.018,,NA,,,individuals/hour,
207,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,6,Light trapping,1,Aedes albopictus,0.104,,NA,,,individuals/hour,
208,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,7,Light trapping,1,Aedes albopictus,0.083,,NA,,,individuals/hour,
209,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,8,Light trapping,1,Aedes albopictus,0.167,,NA,,,individuals/hour,
210,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,9,Light trapping,1,Aedes albopictus,0.139,,NA,,,individuals/hour,
211,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,10,Light trapping,1,Aedes albopictus,0.076,,NA,,,individuals/hour,
212,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,Total,Light trapping,1,Aedes albopictus,0.098,,NA,,,individuals/hour,
213,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,5,Light trapping,1,Aedes albopictus,0.042,,NA,,,individuals/hour,
214,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,6,Light trapping,1,Aedes albopictus,0.028,,NA,,,individuals/hour,
215,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,7,Light trapping,1,Aedes albopictus,0.188,,NA,,,individuals/hour,
216,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,8,Light trapping,1,Aedes albopictus,0.132,,NA,,,individuals/hour,
217,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,9,Light trapping,1,Aedes albopictus,0.083,,NA,,,individuals/hour,
218,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,10,Light trapping,1,Aedes albopictus,0.028,,NA,,,individuals/hour,
219,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,Total,Light trapping,1,Aedes albopictus,0.083,,NA,,,individuals/hour,
220,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,5,Light trapping,1,Aedes albopictus,0,,NA,,,individuals/hour,
221,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,6,Light trapping,1,Aedes albopictus,0.049,,NA,,,individuals/hour,
222,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,7,Light trapping,1,Aedes albopictus,0.049,,NA,,,individuals/hour,
223,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,8,Light trapping,1,Aedes albopictus,0.097,,NA,,,individuals/hour,
224,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,9,Light trapping,1,Aedes albopictus,0.014,,NA,,,individuals/hour,
225,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,10,Light trapping,1,Aedes albopictus,0.007,,NA,,,individuals/hour,
226,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,Total,Light trapping,1,Aedes albopictus,0.036,,NA,,,individuals/hour,
227,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,5,Light trapping,1,Aedes albopictus,0.014,,NA,,,individuals/hour,
228,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,6,Light trapping,1,Aedes albopictus,0.109,,NA,,,individuals/hour,
229,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,7,Light trapping,1,Aedes albopictus,0.095,,NA,,,individuals/hour,
230,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,8,Light trapping,1,Aedes albopictus,0.103,,NA,,,individuals/hour,
231,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,9,Light trapping,1,Aedes albopictus,0.015,,NA,,,individuals/hour,
232,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,10,Light trapping,1,Aedes albopictus,0.006,,NA,,,individuals/hour,
233,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,Total,Light trapping,1,Aedes albopictus,0.063,,NA,,,individuals/hour,
234,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2015,5,Breteau index,1,Aedes albopictus,5,,NA,,,%,
235,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2015,6,Breteau index,1,Aedes albopictus,10,,NA,,,%,
236,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2015,7,Breteau index,1,Aedes albopictus,18,,NA,,,%,
237,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2015,8,Breteau index,1,Aedes albopictus,21,,NA,,,%,
238,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2015,9,Breteau index,1,Aedes albopictus,12,,NA,,,%,
239,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2015,10,Breteau index,1,Aedes albopictus,3,,NA,,,%,
240,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2015,Total,Breteau index,1,Aedes albopictus,11.5,,NA,,,%,
241,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,5,Breteau index,1,Aedes albopictus,3,,NA,,,%,
242,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,6,Breteau index,1,Aedes albopictus,11,,NA,,,%,
243,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,7,Breteau index,1,Aedes albopictus,16,,NA,,,%,
244,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,8,Breteau index,1,Aedes albopictus,10,,NA,,,%,
245,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,9,Breteau index,1,Aedes albopictus,9,,NA,,,%,
246,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,10,Breteau index,1,Aedes albopictus,3,,NA,,,%,
247,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2016,Total,Breteau index,1,Aedes albopictus,8.67,,NA,,,%,
248,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,5,Breteau index,1,Aedes albopictus,4,,NA,,,%,
249,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,6,Breteau index,1,Aedes albopictus,13,,NA,,,%,
250,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,7,Breteau index,1,Aedes albopictus,18,,NA,,,%,
251,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,8,Breteau index,1,Aedes albopictus,24,,NA,,,%,
252,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,9,Breteau index,1,Aedes albopictus,15,,NA,,,%,
253,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,10,Breteau index,1,Aedes albopictus,8,,NA,,,%,
254,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2017,Total,Breteau index,1,Aedes albopictus,13.67,,NA,,,%,
255,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,5,Breteau index,1,Aedes albopictus,6,,NA,,,%,
256,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,6,Breteau index,1,Aedes albopictus,12,,NA,,,%,
257,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,7,Breteau index,1,Aedes albopictus,25,,NA,,,%,
258,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,8,Breteau index,1,Aedes albopictus,23,,NA,,,%,
259,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,9,Breteau index,1,Aedes albopictus,12,,NA,,,%,
260,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,10,Breteau index,1,Aedes albopictus,5,,NA,,,%,
261,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2018,Total,Breteau index,1,Aedes albopictus,13.83,,NA,,,%,
262,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,5,Breteau index,1,Aedes albopictus,8,,NA,,,%,
263,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,6,Breteau index,1,Aedes albopictus,24,,NA,,,%,
264,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,7,Breteau index,1,Aedes albopictus,12,,NA,,,%,
265,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,8,Breteau index,1,Aedes albopictus,8,,NA,,,%,
266,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,9,Breteau index,1,Aedes albopictus,14,,NA,,,%,
267,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,10,Breteau index,1,Aedes albopictus,9,,NA,,,%,
268,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2019,Total,Breteau index,1,Aedes albopictus,12.5,,NA,,,%,
269,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,5,Breteau index,1,Aedes albopictus,4,,NA,,,%,
270,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,6,Breteau index,1,Aedes albopictus,27,,NA,,,%,
271,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,7,Breteau index,1,Aedes albopictus,26,,NA,,,%,
272,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,8,Breteau index,1,Aedes albopictus,6,,NA,,,%,
273,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,9,Breteau index,1,Aedes albopictus,6,,NA,,,%,
274,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,10,Breteau index,1,Aedes albopictus,4,,NA,,,%,
275,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2020,Total,Breteau index,1,Aedes albopictus,12.17,,NA,,,%,
276,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,5,Breteau index,1,Aedes albopictus,9,,NA,,,%,
277,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,6,Breteau index,1,Aedes albopictus,35,,NA,,,%,
278,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,7,Breteau index,1,Aedes albopictus,23,,NA,,,%,
279,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,8,Breteau index,1,Aedes albopictus,39,,NA,,,%,
280,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,9,Breteau index,1,Aedes albopictus,15,,NA,,,%,
281,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,10,Breteau index,1,Aedes albopictus,4,,NA,,,%,
282,ANHUI_15,Anhui,Tongling,NA,117.81,30.94,2021,Total,Breteau index,1,Aedes albopictus,20.83,,NA,,,%,
283,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,5,Tent trapping,2,Anopheles,0.0846,,NA,,,individuals/(person，hour),
284,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,6,Tent trapping,2,Anopheles,0.2547,,NA,,,individuals/(person，hour),
285,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,7,Tent trapping,2,Anopheles,0.2079,,NA,,,individuals/(person，hour),
286,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,8,Tent trapping,2,Anopheles,0.2106,,NA,,,individuals/(person，hour),
287,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,9,Tent trapping,2,Anopheles,0.0837,,NA,,,individuals/(person，hour),
288,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,10,Tent trapping,2,Anopheles,0,,NA,,,individuals/(person，hour),
289,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,Total,Tent trapping,2,Anopheles,0.14025,,NA,,,individuals/(person，hour),
290,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,5,Tent trapping,2,Anopheles,0.0423,,NA,,,individuals/(person，hour),
291,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,6,Tent trapping,2,Anopheles,0.1674,,NA,,,individuals/(person，hour),
292,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,7,Tent trapping,2,Anopheles,0.1674,,NA,,,individuals/(person，hour),
293,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,8,Tent trapping,2,Anopheles,0,,NA,,,individuals/(person，hour),
294,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,9,Tent trapping,2,Anopheles,0.0405,,NA,,,individuals/(person，hour),
295,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,10,Tent trapping,2,Anopheles,0,,NA,,,individuals/(person，hour),
296,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,Total,Tent trapping,2,Anopheles,0.0696,,NA,,,individuals/(person，hour),
297,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,Total,Tent trapping,2,Anopheles,,,Rural residential area,3.1,33,individuals/(trap，hour),
298,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,Total,Tent trapping,2,Anopheles,,,Forest,0.03,3,individuals/(trap，hour),
299,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,Total,Tent trapping,2,Anopheles,,,Livestock shed,0.29,31,individuals/(trap，hour),
300,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,Total,Tent trapping,2,Anopheles,,,Pond,0.02,2,individuals/(trap，hour),
301,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,Total,Tent trapping,2,Anopheles,,,Rural residential area,0.08,9,individuals/(trap，hour),
302,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,Total,Tent trapping,2,Anopheles,,,Forest,0.06,6,individuals/(trap，hour),
303,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,Total,Tent trapping,2,Anopheles,,,Livestock shed,0.22,24,individuals/(trap，hour),
304,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,Total,Tent trapping,2,Anopheles,,,Pond,0.31,34,individuals/(trap，hour),
305,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,Total,Tent trapping,2,Culex,,80,NA,,,,
306,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,Total,Tent trapping,2,Culex,,171,NA,,,,
307,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,Total,Tent trapping,2,Others,,89,NA,,,,
308,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,Total,Tent trapping,2,Others,,157,NA,,,,
309,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,Total,Tent trapping,2,Aedes,,4,NA,,,,
310,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,Total,Tent trapping,2,Aedes,,5,NA,,,,
311,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2021,Total,Tent trapping,2,Anopheles sinensis,,69,NA,,,,
312,ANHUI_16,Anhui,Tongling,NA,117.81,30.94,2022,Total,Tent trapping,2,Anopheles sinensis,,73,NA,,,,
313,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,Total,Breteau index,1,Aedes albopictus,,,Rural residential area,13.33,,%,
314,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,Total,Breteau index,1,Aedes albopictus,,,Rural residential area,4.83,,%,
315,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,Total,Breteau index,1,Aedes albopictus,,,Rural residential area,8.17,,%,
316,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,Total,Breteau index,1,Aedes albopictus,13.67,,NA,,,%,
317,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,Total,Breteau index,1,Aedes albopictus,5,,NA,,,%,
318,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,Total,Breteau index,1,Aedes albopictus,8.5,,NA,,,%,
319,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,5,Breteau index,1,Aedes albopictus,10,,NA,,,%,
320,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,6,Breteau index,1,Aedes albopictus,20,,NA,,,%,
321,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,7,Breteau index,1,Aedes albopictus,25.91,,NA,,,%,
322,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,8,Breteau index,1,Aedes albopictus,12.73,,NA,,,%,
323,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,9,Breteau index,1,Aedes albopictus,10,,NA,,,%,
324,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,10,Breteau index,1,Aedes albopictus,1.14,,NA,,,%,
325,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,5,Breteau index,1,Aedes albopictus,2.05,,NA,,,%,
326,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,6,Breteau index,1,Aedes albopictus,7.05,,NA,,,%,
327,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,7,Breteau index,1,Aedes albopictus,1.82,,NA,,,%,
328,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,8,Breteau index,1,Aedes albopictus,8.86,,NA,,,%,
329,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,9,Breteau index,1,Aedes albopictus,7.95,,NA,,,%,
330,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,10,Breteau index,1,Aedes albopictus,1.82,,NA,,,%,
331,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,5,Breteau index,1,Aedes albopictus,0.91,,NA,,,%,
332,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,6,Breteau index,1,Aedes albopictus,1.82,,NA,,,%,
333,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,7,Breteau index,1,Aedes albopictus,15.23,,NA,,,%,
334,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,8,Breteau index,1,Aedes albopictus,22.73,,NA,,,%,
335,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,9,Breteau index,1,Aedes albopictus,8.41,,NA,,,%,
336,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,10,Breteau index,1,Aedes albopictus,2.05,,NA,,,%,
337,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,Total,Container index,1,Aedes albopictus,9.34,,NA,,,%,
338,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,Total,Container index,1,Aedes albopictus,5.75,,NA,,,%,
339,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,Total,Container index,1,Aedes albopictus,8.15,,NA,,,%,
340,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,Total,Container index,1,Aedes albopictus,,,Rural residential area,9.13,,%,
341,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,Total,Container index,1,Aedes albopictus,,,Rural residential area,5.58,,%,
342,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,Total,Container index,1,Aedes albopictus,,,Rural residential area,7.85,,%,
343,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2018,Total,Container index,1,Aedes albopictus,9.24,,NA,,,%,
344,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2019,Total,Container index,1,Aedes albopictus,5.66,,NA,,,%,
345,ANHUI_2,Anhui,Huaibei,NA,116.83,33.99,2020,Total,Container index,1,Aedes albopictus,7.85,,NA,,,%,
346,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex tritaeniorhynchus,,36,NA,,,,
347,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Anopheles sinensis,,56,NA,,,,
348,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex pipiens pallens,,30,NA,,,,
349,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex bitaeniorhynchus,,55,NA,,,,
350,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Armigeres subalbatus,,8,NA,,,,
351,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Aedes albopictus,,1,NA,,,,
352,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex vagans,,0,NA,,,,
353,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex tritaeniorhynchus,,,Livestock shed,,13455,,
354,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Anopheles sinensis,,,Livestock shed,,2154,,
355,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex pipiens pallens,,,Livestock shed,,281,,
356,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex bitaeniorhynchus,,,Livestock shed,,2015,,
357,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Armigeres subalbatus,,,Livestock shed,,1228,,
358,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Aedes albopictus,,,Livestock shed,,34,,
359,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex vagans,,,Livestock shed,,3,,
360,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex tritaeniorhynchus,,,Rural residential area,,47,,
361,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Anopheles sinensis,,,Rural residential area,,225,,
362,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex pipiens pallens,,,Rural residential area,,650,,
363,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex bitaeniorhynchus,,,Rural residential area,,101,,
364,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Armigeres subalbatus,,,Rural residential area,,325,,
365,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Aedes albopictus,,,Rural residential area,,9,,
366,ANHUI_3,Anhui,NA,NA,,,2007,Total,Light trapping,2,Culex vagans,,,Rural residential area,,0,,
367,ANHUI_3,Anhui,NA,NA,,,2007,5,Labor hour,2,Total,8.01,,NA,,,individuals/(person，hour),
368,ANHUI_3,Anhui,NA,NA,,,2007,6,Labor hour,2,Total,6.67,,NA,,,individuals/(person，hour),
369,ANHUI_3,Anhui,NA,NA,,,2007,7,Labor hour,2,Total,6.84,,NA,,,individuals/(person，hour),
370,ANHUI_3,Anhui,NA,NA,,,2007,8,Labor hour,2,Total,7.84,,NA,,,individuals/(person，hour),
371,ANHUI_3,Anhui,NA,NA,,,2007,9,Labor hour,2,Total,2.67,,NA,,,individuals/(person，hour),
372,ANHUI_3,Anhui,NA,NA,,,2007,10,Labor hour,2,Total,0,,NA,,,individuals/(person，hour),
373,ANHUI_3,Anhui,NA,NA,,,2007,5,Labor hour,2,Total,,,Livestock shed,131.83,,individuals/(person，hour),
374,ANHUI_3,Anhui,NA,NA,,,2007,6,Labor hour,2,Total,,,Livestock shed,337.34,,individuals/(person，hour),
375,ANHUI_3,Anhui,NA,NA,,,2007,7,Labor hour,2,Total,,,Livestock shed,492.34,,individuals/(person，hour),
376,ANHUI_3,Anhui,NA,NA,,,2007,8,Labor hour,2,Total,,,Livestock shed,578.39,,individuals/(person，hour),
377,ANHUI_3,Anhui,NA,NA,,,2007,9,Labor hour,2,Total,,,Livestock shed,492.39,,individuals/(person，hour),
378,ANHUI_3,Anhui,NA,NA,,,2007,10,Labor hour,2,Total,,,Livestock shed,95.5,,individuals/(person，hour),
379,ANHUI_3,Anhui,NA,NA,,,2007,5,Labor hour,2,Total,,,Rural residential area,26.34,,individuals/(person，hour),
380,ANHUI_3,Anhui,NA,NA,,,2007,6,Labor hour,2,Total,,,Rural residential area,50,,individuals/(person，hour),
381,ANHUI_3,Anhui,NA,NA,,,2007,7,Labor hour,2,Total,,,Rural residential area,40.01,,individuals/(person，hour),
382,ANHUI_3,Anhui,NA,NA,,,2007,8,Labor hour,2,Total,,,Rural residential area,33.34,,individuals/(person，hour),
383,ANHUI_3,Anhui,NA,NA,,,2007,9,Labor hour,2,Total,,,Rural residential area,32,,individuals/(person，hour),
384,ANHUI_3,Anhui,NA,NA,,,2007,10,Labor hour,2,Total,,,Rural residential area,24.51,,individuals/(person，hour),
385,ANHUI_3,Anhui,NA,NA,,,2007,5,Labor hour,2,Total,172.73,,NA,,,individuals/(person，hour),
386,ANHUI_3,Anhui,NA,NA,,,2007,6,Labor hour,2,Total,375,,NA,,,individuals/(person，hour),
387,ANHUI_3,Anhui,NA,NA,,,2007,7,Labor hour,2,Total,525,,NA,,,individuals/(person，hour),
388,ANHUI_3,Anhui,NA,NA,,,2007,8,Labor hour,2,Total,606.82,,NA,,,individuals/(person，hour),
389,ANHUI_3,Anhui,NA,NA,,,2007,9,Labor hour,2,Total,502.27,,NA,,,individuals/(person，hour),
390,ANHUI_3,Anhui,NA,NA,,,2007,10,Labor hour,2,Total,118.19,,NA,,,individuals/(person，hour),
391,ANHUI_3,Anhui,NA,NA,,,2007,5,Labor hour,2,Culex tritaeniorhynchus,43.81,,NA,,,individuals/(person，hour),
392,ANHUI_3,Anhui,NA,NA,,,2007,6,Labor hour,2,Culex tritaeniorhynchus,182.86,,NA,,,individuals/(person，hour),
393,ANHUI_3,Anhui,NA,NA,,,2007,7,Labor hour,2,Culex tritaeniorhynchus,394.29,,NA,,,individuals/(person，hour),
394,ANHUI_3,Anhui,NA,NA,,,2007,8,Labor hour,2,Culex tritaeniorhynchus,502.86,,NA,,,individuals/(person，hour),
